3 100
3500 3
 0.72094  3.50786  1.8344 
 1.82608  2.0326   1.8492 
 1.0202   3.38794  0.66633
 0.23087  3.25116  1.65753
 1.09956  2.95682  1.16438
 1.01112  3.02885  0.89162
 0.99294  2.95886 -0.49921
-0.28813  3.57657 -0.0945 
 0.87105  2.79674  2.02355
 0.99828  3.00211  0.77537
 2.17805  4.5549   0.66414
 1.11153  2.99937  0.76464
 0.91983  2.69041  1.87781
 2.63623  3.91562  1.41792
 0.92909  3.05978  1.15213
 0.9996   2.99937  0.60371
 0.00843  3.15008  0.29265
 0.52115  3.91779  0.55928
 0.06046  3.54753  1.76482
 0.96179  3.10444  0.80826
 0.47889  2.44557  1.96332
 0.96423  2.59746  0.39588
 1.34004  3.92764  1.95966
 0.39684  2.83855  0.65073
 0.94037  2.83466  1.12242
 1.0887   2.61993 -0.32049
 0.96123  3.65212  1.3889 
 1.01353  2.47304  0.84958
 1.30756  3.06649  1.2242 
 0.73807  3.97953  1.90101
 1.38146  2.96562  2.27596
 1.26371  2.79275  0.94176
 1.03278  2.86098  0.77835
-0.16515  2.35102  0.81687
 2.84529  3.23547  1.19086
 0.69963  3.23003  2.08793
 1.35615  2.93628  1.94737
 0.3467   3.53062  0.88464
 0.99404  3.32529  2.19046
 0.76731  1.63691 -0.13571
 1.01731  3.00542  1.01693
 0.39768  2.99204  1.9777 
 1.72579  3.49974  0.77362
 1.33043  3.01537  2.95322
-0.29272  2.22693  0.05494
 2.3823   4.15215  1.5238 
 1.72964  2.86088  0.92767
 1.21517  4.14652  0.81299
 0.95609  2.50514  1.29489
 0.83947  2.25294  0.64465
 1.0003   2.98914 -0.46018
 1.22783  3.17347 -0.76333
-0.10205  2.73065  2.08491
 0.98003  2.96285  0.96778
 0.61398  2.14909 -0.59556
 1.56872  2.85727  1.29606
 1.79106  2.88419  1.17253
 0.82277  3.23365  0.89017
 1.16634  4.81258  1.39193
 0.79885  2.63717  1.12224
 0.35085  3.73251 -0.25646
 0.52523  2.85233  1.26597
 1.16528  3.00002 -0.8385 
 1.59827  3.22405  1.20405
 0.97608  3.14628  0.14126
 0.97665  1.6084   2.34134
 0.95254  3.09049  2.08953
 1.07074  2.9967   1.05367
 1.05291  2.9105   0.81298
-0.38593  2.9024   1.30755
 1.05862  2.74459  0.89788
 1.02677  3.00946  1.66111
 0.98107  3.05008  0.85836
 0.93519  3.18297  0.90986
 1.6916   2.80036  0.3563 
 1.10624  3.10397  1.50406
 0.52755  2.24089  0.62392
 1.03031  2.81304  1.76284
 1.89829  2.98304  2.67177
 0.97928  2.93117  0.75087
 0.80085  3.14619  0.61477
 0.76968  2.60979  0.22882
 2.09362  1.51555  0.58296
 1.0242   2.98294  0.99064
 1.85173  3.84217  0.73175
 2.3118   1.51359  0.88966
 1.05141  2.98215  2.60094
 1.01326  2.95426  0.67629
 0.995    2.43354  1.18121
 0.67292  2.60573  0.63121
 1.14823  3.02188  1.0632 
 1.00246  3.05435 -0.58337
 1.02883  2.87713 -0.12478
 2.70722  3.0705   0.19003
 1.36124  2.88669 -0.36692
 1.07991  2.98249  0.48124
 1.02069  1.97393  1.70783
 0.99553  2.99512  0.58268
 1.22887  3.11573  1.20911
 2.18938  2.58206  1.67849
 1.13894  3.0753   1.052  
 2.55223  3.16924  0.68014
 1.26649  3.0248  -0.94186
 0.64441  3.54288  1.21847
 2.03797  3.43949  0.33272
 0.49655  2.48807  2.51847
 0.83512  4.19282  0.64383
-0.07745  3.49087  2.01071
-0.64043  2.87581  1.68591
 1.01736  3.28351  0.21462
 1.13796  2.70815  2.77452
 0.67982  1.3136   0.40304
 0.75886  2.9968   0.60379
 1.13939  2.81114  0.07846
 1.00349  3.00595  0.99406
 0.9356   3.84758  0.28361
 1.00241  2.8889   1.11623
 1.36083  2.89399  0.27241
 0.2206   2.68408  0.16847
 1.60307  3.17667  0.29452
 1.34833  1.8627   1.94969
 1.15964  3.22943  0.35415
 2.05444  2.12097  0.33234
 1.28027  3.59033  0.81736
 0.22786  3.17309 -0.19742
 1.00315  2.9923   2.39537
 1.14409  3.50442  2.53302
 0.93096  3.09771  0.32866
 1.28909  3.78873  1.59891
 1.07893  2.83789  2.64706
 1.00633  3.13927  1.52277
 0.81807  2.90233  1.31283
 1.08889  3.02076  1.18713
 1.21182  3.02449 -0.53999
 0.95791  3.26025  1.67385
 0.59588  3.98633  2.11593
-0.21111  4.24774  1.28978
 1.67062  1.99724 -0.33561
 0.9699   2.98624  1.31494
 0.95465  2.56921 -0.29446
 1.1128   2.02308  2.58947
 1.02312  2.93495 -0.38554
 0.9439   2.67357  1.15317
 0.74708  3.79465  0.39326
 0.94023  3.00651  0.99363
 1.17579  2.80874 -0.1667 
 1.75356  3.88903 -0.21126
 1.57751  3.67417  1.95332
 2.08423  3.21749 -0.56326
 1.02504  2.25054  0.59657
 1.01333  3.045    0.91068
 0.81255  3.47456 -0.79497
 1.4606   4.13378  0.92612
 2.08839  2.51764  0.75676
 1.50651  2.01861  1.08879
 0.61365  2.61347  0.57859
 0.94566  3.09284  0.2432 
 1.00464  2.9517   0.0457 
 1.10149  3.02963  1.90081
 0.44929  3.32501  0.11347
 0.99863  3.00038  1.02869
 0.99993  2.99941  1.04644
 2.1258   3.48468  0.10432
 0.98099  3.17415  2.41285
 1.0962   2.46138  1.13961
 0.5842   3.37612  1.58418
 0.99532  3.072    1.67298
 1.20467  2.79518 -0.08068
-0.76805  3.54968  0.2864 
 1.33622  3.7767   2.22408
 0.85267  2.19411  0.29404
 0.99445  2.99553  1.00497
 0.99592  3.0081   0.96385
 1.28041  3.04738  2.85844
 1.03003  2.89093  1.29231
-0.34434  2.80337  1.95217
-0.40141  2.61524 -0.31909
 0.68464  2.9167   0.70248
 0.46029  3.64828  1.50055
 1.23496  2.74848  1.01625
 0.95384  2.93034  1.28699
 0.26089  3.48465  0.98146
-0.34088  3.09266  2.02527
 0.79907  3.30744  2.43321
 1.01724  3.03056  0.95294
 1.73702  3.10148  2.76787
-0.0478   3.52948 -0.03677
 0.81012  3.2295   2.95186
 0.44138  2.40074  1.44932
 0.45454  1.33899  1.09045
 0.69567  2.97231  0.92886
 1.35472  3.11887  0.80744
 1.21106  3.06485  0.77797
 0.68148  3.53671 -0.09531
 1.03519  3.10329  2.01805
 0.70616  2.65714  1.63172
 2.5917   1.88379  1.13296
 0.52327  1.99165  1.6992 
 1.56485  3.00468  0.9666 
 0.98863  2.80775  0.40205
 0.65457  2.83958  1.22979
 0.99964  3.00024  1.13876
-0.01676  2.06203 -0.09158
 0.9963   3.00358  1.02819
 1.01851  2.65326  0.76473
 1.50304  2.62852  2.3138 
 0.6151   2.96037  1.29811
 1.43418  1.71055  1.33165
 0.60199  2.51087  0.52041
 1.09617  3.076    0.61861
 0.89569  3.64008 -0.55586
 1.07936  2.74581  1.11975
 1.02719  3.17776  1.06349
 1.52116  1.33928  1.86828
 1.00662  2.60521  0.84119
 1.20571  3.66647  0.05569
 1.51208  3.48957  0.09675
 0.79405  3.29422 -0.36057
 1.80439  2.63432  0.24865
 0.48348  3.53071  0.3888 
 0.98494  2.60009 -0.07066
 1.06525  3.44999  0.72998
 0.73562  3.04428  0.00046
 1.45926  3.21193  0.53341
-0.40695  2.88546  0.8125 
 2.20958  2.65582  0.98125
 1.63194  2.84072  0.84596
 1.62001  2.20402  1.96386
 2.78169  2.63472  0.68505
 1.01712  3.01717  1.01778
 1.22974  2.83297  1.12391
 0.54459  3.70787  0.8849 
 0.72588  1.78567  0.51691
 1.08649  3.13174  1.42249
 0.48882  2.7744   1.07621
 1.5286   3.08734  0.0383 
 0.495    1.94716  1.58682
 1.45896  2.98901 -0.31524
 0.91027  3.71693  0.83606
 1.06147  2.8864   0.97353
 0.93376  3.00384  0.70729
 1.24889  3.4096   2.31684
 0.99871  2.89366  1.03013
-0.47222  2.96926  0.41132
 1.02791  2.03219  1.49279
 1.81288  3.63083  2.21588
 0.95723  2.97479  0.49322
-0.20899  3.16413  1.44229
 0.39495  2.90084 -0.05709
 2.34617  3.23833  0.86464
 0.99652  2.99076  0.98043
 1.46202  2.7312   2.69454
 1.33969  2.05764 -0.3967 
 1.93916  3.71706  0.83361
 0.81331  3.31871  1.97958
 1.11688  2.95049  0.07832
-0.0445   4.16604  0.83498
 1.4792   1.74431  0.51175
 0.53775  4.75179  1.40946
 1.23033  2.57116  1.63326
 0.6014   1.54239  0.72498
 0.51781  2.05503  2.54391
 1.26146  3.95885  1.41858
 0.03658  3.55806  2.2703 
 1.40328  3.42449 -0.33671
 0.81844  3.68364  0.63526
 1.28139  1.22617  1.11671
 1.44707  3.05897  1.27289
 0.68631  2.69342  1.05441
 1.1019   2.69702  1.25887
 0.71418  2.57923  1.19174
 0.97243  3.00718  0.94903
 0.90541  3.01397  0.03037
 0.51918  3.38285  0.43093
 1.41526  2.28537  0.20927
 1.05637  3.05334  1.2109 
 1.01693  2.97081  0.46926
 0.09964  4.14905  0.66652
 1.1751   3.63749  0.99658
 1.5185   4.13638  0.58505
 2.57026  2.71059  1.18104
 0.31702  2.89865  2.30837
 1.2356   3.67588 -0.48575
 1.04009  3.01907  1.11202
 1.03162  2.70461  0.9727 
-0.30682  2.72354  2.38042
 1.33786  4.0487   0.2125 
 1.81332  3.92306  0.54053
 1.56022  2.48353  1.66242
 1.00655  3.01861  1.11032
 1.06125  3.21954 -0.75956
 1.18187  2.98245  1.14545
 1.88164  3.60252  1.94171
 0.63114  2.79556  0.54796
 0.31173  2.79522  1.88962
 0.129    1.96578  0.73667
 1.05969  2.99753 -0.06446
 0.83704  3.06569  0.96049
 0.76414  2.98111  0.5866 
 0.83377  3.155    1.64746
 1.06887  3.0055   1.10784
 0.89016  3.52323  1.54816
-0.07947  2.06193 -0.20319
 0.6679   2.25382  1.996  
 1.07159  2.70188  0.04594
 1.47949  1.8568   0.35343
 1.27192  2.58389  1.67919
 1.4452   4.23197  0.4828 
 0.74448  2.75579  1.9068 
 1.00466  3.07612  1.01244
 1.70021  2.91037  1.20239
 1.30989  2.58495  0.90194
 1.02092  3.25391  2.04057
 1.00658  3.01221  0.52052
 1.0828   3.22568  1.9091 
 0.62108  3.83307  0.97461
 0.57871  3.94242  1.35733
 0.55452  3.20628  1.49117
 1.95842  2.18431 -0.1505 
 1.93897  4.36132  0.71916
 1.05827  2.92567  2.22886
 1.62546  1.60635  0.46809
 0.06449  2.7001  -0.50387
 2.52999  3.53575 -0.00201
 1.6289   3.60897  1.14129
 2.01358  3.50458  0.66607
 0.54073  2.62901  2.43467
 0.81368  2.94315  1.97168
 0.16367  2.20553  2.58942
 0.99932  3.00891  1.0636 
 1.06338  3.00305  1.579  
 1.37837  3.62255  1.70323
 1.52499  3.7578   0.50506
 1.27442  3.6906   1.14211
 0.96795  3.00257  1.18005
-0.13812  3.4266   1.08635
 0.9521   3.01211  0.33896
 0.28991  4.00484  0.53119
 0.66038  3.06453  1.23448
 0.92452  3.20574  0.5545 
 0.95302  2.56851  2.672  
 1.18943  2.9484   1.38054
 0.66497  2.67082  1.2819 
 1.47632  4.3175   2.09265
 1.16217  2.90219  0.44436
 0.82051  2.6273   2.16929
 0.9345   3.00277  0.77656
 0.55872  3.15767 -0.64906
 0.7991   1.56476  0.96975
 1.03974  2.98889  1.22464
 1.1693   2.73591  0.48126
 0.98339  2.966    0.35681
 1.74106  2.69858  1.25619
 2.22833  3.63189  0.25976
 1.84435  4.6282   0.40388
 0.89797  3.07363 -0.72075
 0.93244  2.87508  1.72811
 1.33332  3.11643  0.98182
 0.79119  1.63031  1.0925 
 0.75143  2.89545 -0.36392
 0.83848  1.91602  1.28497
 1.3414   3.3042   1.38954
 1.05997  2.96354  1.50626
 1.81511  3.23162  0.06863
 1.02796  4.26221  1.40316
 0.93474  2.99509 -0.34494
 0.93549  2.7636   1.71118
 0.92256  2.8542   0.89215
 1.05496  2.75449  0.88955
 0.26805  2.42082  1.474  
 1.4532   2.63096  2.50994
 0.55222  3.03268  1.0383 
 1.29138  2.52238  0.93242
 0.99296  2.9882   0.20527
 1.13838  2.97388  0.83453
-0.47349  2.99889  1.34455
 1.38988  3.1272   0.4854 
 1.2259   2.7437   0.09628
 1.05227  3.03632  0.97676
 1.00082  1.55641  0.95172
 0.94347  1.99298  0.70358
 1.07846  3.09028  0.63977
 1.44872  1.94552  1.62056
 0.95798  3.0923   1.02565
 0.89717  2.57778  1.55969
 0.42439  3.6856   1.68605
 0.58999  2.14208  2.33905
 1.89466  3.56192  0.49591
 1.00885  3.00478  1.11204
 1.18105  3.08333  0.93568
 1.00227  2.55774  1.97069
 1.3169   3.36209 -0.34023
 2.72625  3.18943  1.71614
 0.8265   2.93806 -0.17202
 0.49169  2.50562 -0.22432
 0.9466   2.85673  0.99384
 0.49496  3.23486  2.4266 
 2.06735  4.12545  1.93789
 1.55269  3.63198  2.74615
 1.99908  4.40994  1.00878
 0.96032  2.92896  0.55953
 1.03126  3.08596  0.64879
 1.03014  2.7551  -0.15222
 0.38079  3.27125 -0.80607
 0.99103  3.0908   0.97002
 1.19465  3.12581  0.5575 
-0.17904  2.55345  1.54426
 1.34456  4.55241  1.49218
 0.86087  2.62574  0.60115
 1.14536  2.85369  1.50356
-0.3183   2.19977  0.20639
 1.00318  3.06571  1.03194
-0.28431  3.29578  0.676  
 0.98368  3.11001  2.11983
 0.52441  2.93453  1.70001
 1.33709  2.57952  1.30213
 1.40949  3.41285  1.44374
 0.71466  3.17118  0.61648
 0.61112  2.82746  0.98355
 1.07846  2.98868  0.04907
 1.06926  1.79996  0.08768
 0.77068  3.15022 -0.05115
 0.26381  3.1038  -0.47604
 1.50417  3.01492  0.73019
 2.28763  2.85114  1.84572
 0.84795  3.30962  1.17598
 1.60436  2.00852  1.15098
 1.43713  3.61593  0.44266
 1.12223  3.20604  1.50187
 1.44941  1.87159 -0.48614
 1.03661  2.70558  2.50274
 1.01928  2.97999  1.14757
 0.24529  4.00613  0.52232
 1.17207  2.85958  1.69375
 0.69556  2.91464  1.31933
 0.64105  4.51146 -0.03884
 1.42128  2.7967   2.74889
 1.00942  2.98744  0.95478
 0.94155  3.07688  0.56363
 2.39974  3.97516  1.47625
 0.13525  2.85851  0.85694
 2.21663  3.11624  0.69001
 1.25512  4.10853  1.52274
 1.06713  3.06235  1.62243
 0.491    3.51067  1.22666
 1.58063  2.87822 -0.89815
 0.99687  2.96168 -0.97316
 2.35382  2.66309  0.39854
 0.88709  3.02559  2.11884
 0.76455  2.88699  0.57591
 1.04611  2.80393  1.1003 
-0.49699  3.09461  1.88757
 0.88158  1.95803  0.3572 
 0.7702   3.50436  2.11741
 0.90871  3.57378 -0.14273
 0.82001  3.34187  2.82338
 1.16724  3.10658  1.39313
-0.79112  0.90098 -1.35127
-1.56647  1.22314 -0.15216
-1.03047  1.14881 -0.62489
-1.3477   1.09137  0.07592
-1.07356  1.09861 -0.73629
-1.11597  1.37927 -0.7871 
-0.97689  1.08104 -0.95593
-0.90382  1.34951 -1.21095
-0.33519  1.0084  -0.58334
-0.91017  1.63586 -0.7916 
-1.4425   0.84887 -1.65015
-1.69275  0.5416  -1.16167
-0.16367  0.48302 -1.82158
-0.76966  1.42674 -2.07783
-1.52656  0.7745  -0.7547 
-0.8987   0.90263 -0.89628
-0.99186  0.98623 -0.99718
-1.05127  1.02085 -0.86701
-1.13176  1.01906  0.00819
-0.5641   1.0833  -0.30865
-1.23103  1.00214 -0.62724
-1.18932  1.15965 -0.07923
-1.11927  0.50103 -1.14157
-1.2012   2.0919  -0.24272
-0.99874  1.0023  -1.02658
-0.44909  1.32401 -1.48166
-1.12971  0.92606 -1.80998
-0.92771  1.0041  -0.64458
-0.50957  1.61534 -1.90282
-0.97532  1.03606 -0.90889
-0.58779  1.19204 -1.80343
-1.32468  0.935   -0.56599
-1.03855  0.82971 -0.30096
-0.98585  1.30753 -2.08109
-0.93923  0.76274 -1.15184
-0.56629  1.02666 -1.3517 
-0.5864   1.00753 -0.5345 
-1.11087  0.74921 -0.06755
-0.90768  1.50334 -1.0893 
-0.61004  0.36768 -1.9019 
-1.55755  0.31782 -1.41882
-0.96566  0.97945 -1.02381
-0.83139  0.68321 -0.415  
-1.0292   1.57423 -1.52386
-0.95357  1.24833 -1.00592
-1.05891  1.28179 -0.88789
-1.58924  1.08318 -0.67267
-1.11617  1.68846 -0.32273
-1.86108  0.2915  -0.80658
-0.52018  1.65989 -0.27032
-1.8019   2.09757 -0.72081
-1.00085  1.00002 -0.99721
-1.24465  0.84873 -2.00727
-0.55534  1.1816  -1.43197
-1.42825  1.09267 -2.08419
-0.38547  1.76736 -0.04651
-0.46457  1.37118 -1.73096
-1.05716  1.17691 -1.27217
-0.69269 -0.14052 -1.4622 
-0.64056  0.70415 -1.99084
-1.05512  0.89896 -0.54834
-1.94272  1.29148 -0.02558
-1.81078  2.02706 -0.88341
-1.03011  1.82484 -0.18514
-1.31109  1.52963 -0.42502
-1.24944  1.65729 -0.5672 
-1.36885  0.4677  -0.96281
-1.7345   1.18797 -1.1891 
-0.97811  1.0087  -0.89328
-0.99906  1.00103 -0.56445
-1.02487  1.10337 -1.10689
-1.33254 -0.15206 -1.06512
-1.24654  0.32989 -1.41655
-1.54334  0.72067 -2.07716
-0.53685  0.2937  -1.7082 
-1.02556  0.96278 -1.02531
-0.75458  1.41581 -0.80223
-0.98464  1.32886 -1.3728 
-0.83105  0.94777 -1.29214
-1.47243  0.69864 -1.37698
-0.78562  1.1967  -2.22813
-1.02932  1.01822 -1.01022
-0.47721  1.34438 -0.82365
-1.00118  0.99968 -1.24712
-1.34269  1.0546  -1.71806
-0.8358   1.27579 -1.05092
-0.81474  0.28634 -1.09107
-1.61073  1.859   -0.19602
-1.01639  1.06463 -1.03019
-2.04987  1.36674 -1.83028
-0.95589  1.21087 -1.35549
-0.89549  1.98512 -0.28941
-0.92901  0.94839 -1.14719
-1.01842  0.8963  -0.45394
-1.2814   0.5563  -0.47628
-1.00033  1.02144 -1.06051
-0.86058  0.9844  -1.05337
-1.26956  2.14111 -0.88562
-0.61242  0.88318 -2.25132
-0.55019  2.03585 -1.21593
-1.25958  1.14989 -0.90507
-0.57509  0.29992 -1.58576
-0.92018  1.43383 -0.79103
-0.88807  1.22533  0.04103
-1.04459  1.06075 -2.10661
-0.87469  0.92118 -1.02746
-1.09295  0.89155 -1.0752 
-1.11407  1.16413 -0.90026
-1.25205  1.37789 -2.24833
-1.36707  1.57957 -1.69417
-0.99925  0.99759 -0.11181
-0.87842  1.63797 -2.19879
-1.23245  1.68218 -0.62024
-0.938    1.00546 -1.50113
-1.12051  1.73284 -2.00756
-0.71891  0.91826 -1.36337
-1.00841  0.98589 -0.99776
-1.03465  0.96324 -0.014  
-1.1891   0.95497 -0.42424
-1.69131  0.24675 -0.34561
-1.22723  1.2186  -0.93644
-0.83     0.97669 -2.35945
-1.61249  0.28529 -1.89604
-1.22088  2.06307 -0.5288 
-0.90148  1.09641 -0.94398
-0.31313  1.50159 -0.67434
-1.01153  0.99369 -2.0906 
-0.38531  2.17935 -1.19613
-0.15589  1.80746 -1.47427
-0.98828  0.50997 -1.01149
-1.06972  1.32889 -0.9464 
-0.02282  1.12753 -0.72804
-1.22991  0.74868 -1.00518
-0.81258  1.27661 -0.85694
-1.3429   0.27196 -1.61593
-0.91069  0.73673 -0.18383
-1.62863  0.96166 -1.40433
-1.50047  1.3872  -0.01219
-0.88512  0.888   -0.21553
-1.23108  1.08398 -0.37774
-1.49493  0.83655 -0.04833
-0.60422  1.26642 -0.46316
-0.38679  0.66262 -0.01356
-1.11507  1.88633 -0.30719
-1.07038  1.18213 -1.43233
-1.01102  1.00439 -0.99587
-1.13126  1.01407 -1.13192
-1.88816  1.47469 -1.45316
-0.85436  1.09121 -0.15815
 0.21062  1.22953 -1.42949
-1.0716   0.81796 -1.45615
-0.96264  0.9762  -0.42867
-0.9988   0.99018 -0.99842
-1.64225  0.9663  -1.46227
-0.82083 -0.11216 -1.29426
-0.66587  1.03951 -0.78439
-1.0139   1.08002  0.25311
-0.4995   0.61492 -0.4324 
-1.03085  1.00694 -0.81081
-0.805    1.69682 -1.37256
-1.07457  0.94761  0.2773 
-0.54148  1.02062 -0.55581
-1.09887  1.091   -1.92999
-1.16232  1.06117 -1.08649
 0.07238  1.19312 -1.05803
-1.61578  0.44052 -1.92149
-0.98552  1.02047 -1.02855
-0.99259  1.00899 -1.00006
-0.74968  0.70318 -0.7134 
-0.99301  1.09349 -1.23494
-1.03671  0.85848 -0.87804
-1.62887  0.82498 -0.10394
-1.63132  0.93806  0.09563
-1.03707  0.93381 -1.20495
-1.13425  1.38888 -1.70539
-1.56573  0.96702 -1.32079
-1.13023  1.65176 -0.06757
-1.21311  0.90389 -1.18167
-0.70637  0.84013 -1.04986
-1.05981  1.33502  0.25892
-0.68087  1.68912 -1.65249
-0.97195  0.99981 -1.14999
-1.13485 -0.16307 -1.08761
-0.89128  0.84235 -1.22164
-0.96509  1.18348 -0.9116 
-1.40148  0.88707 -0.34397
-0.50941  1.28032  0.11483
-1.10654  0.96501 -0.93336
-0.86336  1.69443 -0.75292
-0.98171  0.96563 -1.02385
-1.29605  0.91341 -0.39659
-0.81733  0.99844 -1.15887
-2.19935  0.86702 -1.45152
-0.8731   1.13637 -1.26115
-1.39826  1.1841  -0.57062
-0.92215  1.77614 -0.4155 
-1.56016  1.40905 -1.21401
-0.90145  1.03328 -0.96513
-1.21701  1.11945 -1.88917
-1.12852  1.39198 -0.64063
-0.73988  0.98769 -2.34206
-0.44819  0.20278 -0.39685
-0.94447  0.91599 -1.61316
-1.02176  1.0043  -0.87044
-0.95556  0.32619 -2.1817 
-1.08046  0.5296  -1.08458
-0.77257  0.18714 -1.53875
-0.97344  1.85677 -0.35084
-0.5841   1.36073 -1.34383
-1.00167  0.88951 -0.90702
-1.50411  1.56554 -0.43859
-0.26735  0.65514 -1.86031
-0.86388  1.28893 -0.2082 
-0.95615  0.89148 -0.86887
-0.9827   0.99482 -1.68863
-0.99342  1.56047 -0.37103
-1.04137  0.98395 -1.1237 
-0.95056  1.07009  0.09847
-1.00363  1.0009  -1.03431
-0.98969  1.00289 -0.96947
-2.07286  0.86957 -0.6272 
-1.08997  0.94056  0.01046
-1.36743  0.71659 -0.98525
-0.32334  1.57462 -1.47825
-0.33508  2.08213 -1.57956
-0.72915  1.67283 -0.41609
-0.92971  0.98779 -0.99477
-0.68716  0.34423 -0.55657
-1.05318  1.42838 -0.56369
-1.68946  0.39748  0.03867
-0.99866  0.99582 -1.00484
-0.81892  0.93219 -2.24474
-1.18113  0.32445 -1.6958 
-0.97984  0.83604 -0.96343
-0.40638  1.45974 -1.27158
-2.34438  0.66593 -0.91848
-1.87202  0.51325 -1.83309
-1.8431   0.85818 -1.94382
-1.68506  0.46197 -1.58653
-1.62065  0.41123 -0.4435 
-1.19844  1.0828  -1.29096
-1.0207   1.00802 -0.89654
-0.68329  0.41384  0.0883 
-0.84034  0.91469  0.307  
-0.23956  1.56894 -1.68335
-0.76314  0.93316  0.22383
-0.32564  1.37403 -0.98946
-1.00277  0.99777 -2.09194
-0.9347   0.88856 -1.61639
-0.89757  0.2288  -1.52926
-1.05249  0.89161 -1.44141
-1.0034   1.50694 -1.83854
-1.24228  1.19676 -0.89244
-1.58264  1.08539 -1.07266
-1.11006  0.8515  -0.87479
-1.01096  0.47275 -0.82531
-0.55765  0.66804 -1.7623 
-1.04183  0.87629 -0.78704
-0.27658  0.0624  -1.08571
-0.84658  0.92942 -1.0091 
-0.56368  1.16019  0.25904
-1.11126  1.09936 -0.5097 
-1.02731  1.47578 -0.93272
-0.92739  1.46317 -0.59793
-0.991    0.91486 -1.10858
-0.99265  1.07773 -0.47897
-1.12688  1.85914 -0.18995
 0.28657  0.57135 -0.71187
-0.89395  0.9068  -1.1963 
-0.20902  0.86403 -1.82696
-1.62837  0.79552 -0.39987
-0.79061  1.43983 -1.12183
-0.85932  0.93155 -1.09393
-0.89461  1.23029 -1.03396
-1.19217  1.50923 -1.13708
-0.84682  1.16342 -0.12808
-0.99874  0.99707 -1.01606
-0.45857  1.37252 -1.10106
-0.7764   0.86076 -0.89447
-0.49627  1.3906  -0.94371
-1.52161  0.45087 -1.13237
-1.3855   0.33992 -0.02965
-0.56252  0.85138 -1.32778
-1.49617  1.46343 -1.02224
-0.94524  1.45994 -0.96467
-1.38445  0.66113 -1.00933
-1.4862   0.97941 -1.78037
-1.60561  0.34245 -0.31632
-1.67066  0.71405 -1.77048
-0.80133  1.05127 -1.10112
-0.80925  0.66995 -1.5548 
-0.92024  1.21065 -2.32045
-1.08661  1.0893  -1.30508
-0.10262  1.52897 -0.86683
-1.00119  1.0152  -1.63953
-0.95292  0.97277 -0.96683
-1.94825  0.78652 -1.546  
-1.02212  1.0346  -0.92203
-0.836    1.01115 -1.03993
-1.03407  0.97953 -0.92036
-1.0948   0.90101 -0.96845
-1.30501  1.16918 -0.91632
-0.84863  0.46243 -1.13393
-1.1316   0.12955 -1.62286
-0.64859  0.8426  -0.30113
-0.82267  0.12509 -1.16662
-1.33584  0.81423 -2.24316
-0.98628  1.01996 -0.9641 
-0.09277  1.74181 -1.02279
-1.01163  1.59488  0.02728
-1.01206  1.40673 -0.29252
-0.98722  2.1687  -0.25758
-1.26754  0.40744 -0.67372
-1.36417  0.79929 -1.14041
-0.98641  1.27812 -0.77101
-0.03236  1.73298 -1.51666
-1.3601   2.18664 -0.84219
-1.06493  0.75382 -1.32241
-1.24415  1.00499 -0.62496
-0.34768  0.1987  -0.36559
-1.45699  1.36616 -1.33594
-0.87973  0.71364 -0.48316
-0.95805  1.32046 -1.17566
-0.89345  1.56668 -1.17243
-0.27864  1.32304 -1.0443 
-0.8901   0.94757 -2.26536
-1.09168  1.03626 -1.36019
-1.0933   0.92757 -0.97351
-1.23809  1.21841 -1.04486
-0.95447  1.29348 -0.78994
-1.051    0.93161 -1.76764
-1.74835  1.9073  -1.00054
-1.43706  0.45016 -1.87281
-1.24534  1.0836  -1.19001
-1.07171  1.06902 -1.10486
-1.01802  1.8203  -0.13798
-0.15503  0.86309 -0.91792
-0.56929  1.99717 -0.6772 
-1.07551  1.0368  -0.16292
-0.39382  0.88402 -1.17747
-1.0068   1.03465 -1.01825
-0.98437  0.94522 -0.90346
-0.50339  1.47788 -1.0684 
-0.97562  1.01588 -1.49539
-1.00575  0.91613 -0.9974 
-1.05091  1.00583 -0.93724
-0.5647   0.508   -1.46667
-0.4578   1.65127 -1.75115
-1.04924  0.93842 -1.45096
-0.38862  0.42165 -0.98767
-1.15686  1.36842  0.09532
-0.3902   0.25416 -1.87765
-0.91904  0.88321 -0.56259
-0.96857  0.98282 -0.56495
-0.93341  1.72587 -2.05231
-1.28946  1.30983 -1.54006
-0.96614  0.43794 -1.88619
-1.19129  0.86525  0.36701
-1.26407  0.97303 -1.81069
-1.28228  0.86728  0.35289
-0.97254  0.65893  0.13895
-1.34322  1.55033 -1.40132
-1.02059  0.99418 -1.01497
-1.52994  1.92124 -0.78081
-0.98875  1.12826 -1.30668
-1.45092  0.0464  -0.52548
-0.40452  1.03912 -0.78326
-0.99554  0.99919 -0.9588 
-1.3168   1.42554 -1.86521
-1.12608  0.79476 -0.67109
-1.15714  0.98484 -1.85287
-1.08925  0.68974 -0.91485
-0.91407  0.95906 -1.15661
-1.10477  0.88551 -1.92358
-0.44624  1.41541 -1.61019
-1.00209  0.9723  -0.70379
-0.86389  1.67604 -1.18312
-1.10013  0.999   -0.26701
-1.23789  1.11652 -1.9774 
-0.4858   1.65297 -1.38062
-0.37686  0.2184  -0.81717
-1.34771  1.81877 -0.74376
-0.99944  0.96739 -1.0341 
-0.68277  0.45302  0.03282
-0.98682  0.91711 -1.15397
-0.99538  0.80964 -1.35077
